set1	size1	set2	size2	observed_edges	lambda	p_value	log2_Anscombe_ratio	term_name_1	term_name_2
GO:0001665	5	GO:0047288	3	10	0.0251020408163265	2.67557795114785e-23	2.34829976936013	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity	beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminide alpha-2,3- sialyltransferase
GO:0097647	3	GO:1990410	4	10	0.0257142857142857	3.40275174291573e-23	2.34719679128523	amylin receptor signaling pathway	adrenomedullin receptor signaling pathway
GO:0030983	7	GO:0048298	4	10	0.0258163265306122	3.53989022316725e-23	2.34701312546108	mismatched DNA binding	positive regulation of isotype switching to IgA isotypes
GO:0001574	7	GO:0097503	5	10	0.0263265306122449	4.30308818750049e-23	2.34609549714697	ganglioside biosynthetic process	sialylation
GO:0001816	7	GO:0004908	6	10	0.0268622448979592	5.26084517916213e-23	2.34513324209373	cytokine production	interleukin-1 receptor activity
GO:0004908	6	GO:0005149	10	10	0.0268622448979592	5.26084517916213e-23	2.34513324209373	interleukin-1 receptor activity	interleukin-1 receptor binding
GO:0004526	10	GO:1990180	3	11	0.0664285714285714	2.62004371301862e-21	2.34377136206333	ribonuclease P activity	mitochondrial tRNA 3'-end processing
GO:0042043	12	GO:0098820	2	10	0.0277551020408163	7.28967765055959e-23	2.34353233067188	neurexin family protein binding	trans-synaptic protein complex
GO:0016024	13	GO:0019563	4	12	0.105790816326531	3.72083871633101e-21	2.34293768791849	CDP-diacylglycerol biosynthetic process	glycerol catabolic process
GO:0001665	5	GO:0097503	7	10	0.0281632653061225	8.43235710819393e-23	2.34280166712959	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity	sialylation
GO:0001574	9	GO:1990743	3	10	0.0282397959183673	8.66371697831745e-23	2.34266475007111	ganglioside biosynthetic process	protein sialylation
GO:0001574	9	GO:0047288	3	10	0.0282397959183673	8.66371697831745e-23	2.34266475007111	ganglioside biosynthetic process	beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminide alpha-2,3- sialyltransferase
GO:0005883	10	GO:0035253	10	12	0.106632653061224	4.08893793883685e-21	2.34167575486017	neurofilament	ciliary rootlet
GO:0010833	3	GO:0061820	5	10	0.0290816326530612	1.16129956990966e-22	2.34116037513494	telomere maintenance via telomere lengthening	telomeric D-loop disassembly
GO:0001682	12	GO:0070901	2	11	0.0683673469387755	3.58896311171849e-21	2.34061010619343	tRNA 5'-leader removal	mitochondrial tRNA methylation
GO:0016558	6	GO:0045046	3	11	0.0689030612244898	3.90880055160698e-21	2.33973903866978	protein import into peroxisome matrix	protein import into peroxisome membrane
GO:0008417	9	GO:0009247	6	13	0.1475	2.19055476177903e-21	2.33898202204749	fucosyltransferase activity	glycolipid biosynthetic process
GO:0006003	5	GO:0042132	2	10	0.0305102040816327	1.86826156862062e-22	2.33861465399359	fructose 2,6-bisphosphate metabolic process	fructose 1,6-bisphosphate 1-phosphatase activity
GO:0004331	5	GO:0042132	2	10	0.0305102040816327	1.86826156862062e-22	2.33861465399359	fructose-2,6-bisphosphate 2-phosphatase activity	fructose 1,6-bisphosphate 1-phosphatase activity
GO:0001574	8	GO:0003836	4	10	0.0308673469387755	2.10399445969734e-22	2.33797962500922	ganglioside biosynthetic process	beta-galactoside (CMP) alpha-2,3-sialyltransferase activity
GO:0005579	7	GO:0046902	9	12	0.110969387755102	6.57095851534165e-21	2.33520963835075	membrane attack complex	regulation of mitochondrial membrane permeability
GO:0001682	12	GO:1990180	3	11	0.0717857142857143	6.11914909390423e-21	2.3350698389326	tRNA 5'-leader removal	mitochondrial tRNA 3'-end processing
GO:0007197	5	GO:0070915	5	10	0.0326530612244898	3.68625803045027e-22	2.33481283871076	adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway	lysophosphatidic acid receptor activity
GO:0006003	5	GO:0070061	4	10	0.0328571428571429	3.92251046873527e-22	2.33445180390821	fructose 2,6-bisphosphate metabolic process	fructose binding
GO:0042043	11	GO:0097116	3	10	0.0328571428571429	3.92251046873527e-22	2.33445180390821	neurexin family protein binding	gephyrin clustering involved in postsynaptic density assembly
GO:0004331	5	GO:0070061	4	10	0.0328571428571429	3.92251046873527e-22	2.33445180390821	fructose-2,6-bisphosphate 2-phosphatase activity	fructose binding
GO:0005003	6	GO:0061002	5	10	0.0332142857142857	4.36892263307518e-22	2.33382042748239	ephrin receptor activity	negative regulation of dendritic spine morphogenesis
GO:0034066	2	GO:0071986	6	10	0.0332142857142857	4.36892253984636e-22	2.33382042748239	Ric1-Rgp1 guanyl-nucleotide exchange factor complex	Ragulator complex
GO:0045822	4	GO:1903278	5	10	0.0342857142857143	5.9956226725641e-22	2.33192960721117	negative regulation of heart contraction	positive regulation of sodium ion export across plasma membrane
GO:0002476	9	GO:0032394	4	10	0.0344387755102041	6.26785406469723e-22	2.33165989416992	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	MHC class Ib receptor activity
GO:0002486	9	GO:0032394	4	10	0.0344387755102041	6.26785406469723e-22	2.33165989416992	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	MHC class Ib receptor activity
GO:0034366	6	GO:0051006	6	12	0.113418367346939	8.51941916813521e-21	2.33158362998454	spherical high-density lipoprotein particle	positive regulation of lipoprotein lipase activity
GO:0001665	5	GO:0003836	5	10	0.036734693877551	1.19261398659852e-21	2.32762625353586	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity	beta-galactoside (CMP) alpha-2,3-sialyltransferase activity
GO:0042743	4	GO:0050665	6	10	0.0370408163265306	1.29544898084708e-21	2.32709013495269	hydrogen peroxide metabolic process	hydrogen peroxide biosynthetic process
GO:0010248	9	GO:1903288	2	10	0.0371938775510204	1.3497986091436e-21	2.32682222500701	establishment or maintenance of transmembrane electrochemical gradient	positive regulation of potassium ion import across plasma membrane
GO:0070198	9	GO:0071532	5	11	0.0790816326530612	1.76279384268931e-20	2.32338552667375	protein localization to chromosome, telomeric region	ankyrin repeat binding
GO:0016167	5	GO:0048484	6	10	0.0397959183673469	2.64796780436238e-21	2.32228291413723	glial cell-derived neurotrophic factor receptor activity	enteric nervous system development
GO:0016126	9	GO:0033489	4	12	0.120408163265306	1.734922830543e-20	2.32133353683149	sterol biosynthetic process	cholesterol biosynthetic process via desmosterol
GO:0016126	9	GO:0033490	4	12	0.120408163265306	1.734922830543e-20	2.32133353683149	sterol biosynthetic process	cholesterol biosynthetic process via lathosterol
GO:0006690	8	GO:0016702	3	10	0.0404591836734694	3.12202776172924e-21	2.32113038912517	icosanoid metabolic process	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
GO:0006625	7	GO:0044721	2	10	0.0408163265306122	3.40771916031538e-21	2.32051056061553	protein targeting to peroxisome	protein import into peroxisome matrix, substrate release
GO:0034485	6	GO:0052629	10	10	0.0410714285714286	3.62595194098335e-21	2.32006815181881	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity
GO:0005784	2	GO:0008250	14	11	0.0812244897959184	2.36087995266165e-20	2.31998942177299	Sec61 translocon complex	oligosaccharyltransferase complex
GO:0000957	5	GO:0071028	8	12	0.121428571428571	1.91800977508686e-20	2.31984928215053	mitochondrial RNA catabolic process	nuclear mRNA surveillance
GO:0009101	9	GO:0018242	7	10	0.0416326530612245	4.15091001059249e-21	2.31909580650585	glycoprotein biosynthetic process	protein O-linked glycosylation via serine
GO:0003836	5	GO:0042355	8	13	0.162244897959184	7.45657995044363e-21	2.318907602189	beta-galactoside (CMP) alpha-2,3-sialyltransferase activity	L-fucose catabolic process
GO:0032050	9	GO:0032051	4	10	0.042015306122449	4.5470186684313e-21	2.31843359446959	clathrin heavy chain binding	clathrin light chain binding
GO:0042043	12	GO:0097117	2	10	0.0424489795918367	5.03677789147423e-21	2.31768382167441	neurexin family protein binding	guanylate kinase-associated protein clustering
GO:0006760	4	GO:0046653	4	10	0.0425	5.09740821094621e-21	2.3175956643238	folic acid-containing compound metabolic process	tetrahydrofolate metabolic process
GO:0009923	1	GO:0042761	11	10	0.0426530612244898	5.28318454766025e-21	2.31733125689689	fatty acid elongase complex	very long-chain fatty acid biosynthetic process
GO:0004768	3	GO:0030497	6	10	0.0437755102040816	6.84335162364656e-21	2.3153952248149	stearoyl-CoA 9-desaturase activity	fatty acid elongation
GO:0006625	7	GO:1990429	2	10	0.0440816326530612	7.3352104909643e-21	2.3148681166289	protein targeting to peroxisome	peroxisomal importomer complex
GO:0030906	4	GO:1905394	9	11	0.0845663265306122	3.66740969826977e-20	2.31472482138724	retromer, cargo-selective complex	retromer complex binding
GO:0001936	4	GO:0008499	10	12	0.125	2.70700825359132e-20	2.3146783100398	regulation of endothelial cell proliferation	N-acetyl-beta-D-glucosaminide beta-(1,3)-galactosyltransferase activity
GO:0005160	8	GO:0034713	8	11	0.0857142857142857	4.24928504300912e-20	2.3129252008602	transforming growth factor beta receptor binding	type I transforming growth factor beta receptor binding
GO:0006625	7	GO:0016561	2	10	0.0454591836734694	9.96571598920886e-21	2.31250088471992	protein targeting to peroxisome	protein import into peroxisome matrix, translocation
GO:0005592	3	GO:0048407	8	10	0.0464285714285714	1.22959700183449e-20	2.31083969946503	collagen type XI trimer	platelet-derived growth factor binding
GO:0008073	3	GO:0033387	3	9	0.00596938775510204	2.63640792509494e-26	2.31053585434181	ornithine decarboxylase inhibitor activity	putrescine biosynthetic process from arginine, via ornithine
GO:0006937	8	GO:0006942	7	12	0.127959183673469	3.57471551199915e-20	2.31042169414916	regulation of muscle contraction	regulation of striated muscle contraction
GO:0032926	10	GO:0071141	4	10	0.0469387755102041	1.37096315114524e-20	2.30996692558911	negative regulation of activin receptor signaling pathway	SMAD protein complex
GO:0004526	10	GO:0008207	1	10	0.0474489795918367	1.52019363242865e-20	2.30909520642509	ribonuclease P activity	C21-steroid hormone metabolic process
GO:0051011	12	GO:0140490	3	10	0.0474489795918367	1.52677707748045e-20	2.30909520642509	microtubule minus-end binding	microtubule nucleator activity
GO:0060342	4	GO:1903278	5	10	0.0477551020408163	1.62773542523925e-20	2.30857268012883	photoreceptor inner segment membrane	positive regulation of sodium ion export across plasma membrane
GO:0004526	10	GO:0043527	4	11	0.0885714285714286	6.07888455432645e-20	2.30846554201594	ribonuclease P activity	tRNA methyltransferase complex
GO:0030983	7	GO:0048304	5	10	0.048265306122449	1.80940310061643e-20	2.30770264321182	mismatched DNA binding	positive regulation of isotype switching to IgG isotypes
GO:0030983	7	GO:0032407	6	10	0.048265306122449	1.80940310061643e-20	2.30770264321182	mismatched DNA binding	MutSalpha complex binding
GO:0009247	6	GO:0036065	8	12	0.13	4.31406445841184e-20	2.30750066355127	glycolipid biosynthetic process	fucosylation
GO:0048496	5	GO:0050957	6	10	0.048469387755102	1.88703291088093e-20	2.3073549220576	maintenance of animal organ identity	equilibrioception
GO:0004510	2	GO:0006729	7	10	0.0489030612244898	2.06202267727723e-20	2.30661657067619	tryptophan 5-monooxygenase activity	tetrahydrobiopterin biosynthetic process
GO:0000177	12	GO:0000964	2	11	0.0901530612244898	7.37479105868868e-20	2.30600860692259	cytoplasmic exosome (RNase complex)	mitochondrial RNA 5'-end processing
GO:0004659	5	GO:0110142	6	10	0.0492857142857143	2.22839671246797e-20	2.30596571118924	prenyltransferase activity	ubiquinone biosynthesis complex
GO:0004427	4	GO:0005889	3	9	0.00872448979591837	8.0073231524371e-25	2.30533797141536	inorganic diphosphate phosphatase activity	potassium:proton exchanging ATPase complex
GO:0004427	4	GO:0008900	3	9	0.00872448979591837	8.0073231524371e-25	2.30533797141536	inorganic diphosphate phosphatase activity	P-type potassium:proton transporter activity
GO:0043812	1	GO:0052629	10	9	0.00892857142857143	9.85790715961773e-25	2.30495442892569	phosphatidylinositol-4-phosphate phosphatase activity	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity
GO:0016556	8	GO:0070925	5	10	0.0503826530612245	2.77433797203171e-20	2.30410316213877	mRNA modification	organelle assembly
GO:0006729	7	GO:0009072	3	10	0.0507142857142857	2.96156510564065e-20	2.30354101135855	tetrahydrobiopterin biosynthetic process	aromatic amino acid metabolic process
GO:0001682	12	GO:0008207	1	10	0.0512755102040816	3.30442980693015e-20	2.30259067614415	tRNA 5'-leader removal	C21-steroid hormone metabolic process
GO:0001601	3	GO:0031841	3	9	0.0102040816326531	3.27167917442768e-24	2.30256189764301	peptide YY receptor activity	neuropeptide Y receptor binding
GO:0032374	6	GO:0034366	7	12	0.133775510204082	6.06140559270681e-20	2.30212774323902	regulation of cholesterol transport	spherical high-density lipoprotein particle
GO:0009923	2	GO:0030497	6	10	0.0521938775510204	3.94302751559106e-20	2.30103827772482	fatty acid elongase complex	fatty acid elongation
GO:0015311	3	GO:0140788	3	9	0.0111479591836735	7.24692554700999e-24	2.30079651935958	monoamine:proton antiporter activity	L-glutamate uniporter activity
GO:0006760	3	GO:0046655	8	10	0.0523469387755102	4.05963237908397e-20	2.30077986915302	folic acid-containing compound metabolic process	folic acid metabolic process
GO:0043813	2	GO:0052629	9	9	0.0114795918367347	9.44252734334574e-24	2.30017727556907	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity
GO:0006171	9	GO:0031622	1	9	0.0116071428571429	1.04165527084958e-23	2.29993924635706	cAMP biosynthetic process	positive regulation of fever generation
GO:0140346	5	GO:0140351	3	9	0.0119387755102041	1.34341083003506e-23	2.29932073774378	phosphatidylserine flippase activity	glycosylceramide flippase activity
GO:0004016	10	GO:0031622	1	9	0.0122704081632653	1.71858750974729e-23	2.29870275900713	adenylate cyclase activity	positive regulation of fever generation
GO:0005885	9	GO:0071933	9	11	0.095	1.30615792022249e-19	2.29853098914789	Arp2/3 protein complex	Arp2/3 complex binding
GO:0019829	8	GO:1903278	5	10	0.0538775510204082	5.40814366641196e-20	2.29820086204244	ATPase-coupled monoatomic cation transmembrane transporter activity	positive regulation of sodium ion export across plasma membrane
GO:0016167	5	GO:0061146	2	9	0.0126020408163265	2.18413190329499e-23	2.29808530923999	glial cell-derived neurotrophic factor receptor activity	Peyer's patch morphogenesis
GO:0070915	5	GO:0098981	11	10	0.0540816326530612	5.61548342459372e-20	2.29785769004718	lysophosphatidic acid receptor activity	cholinergic synapse
GO:0004459	3	GO:0004470	3	9	0.0128571428571429	2.61188111790574e-23	2.29761070726192	L-lactate dehydrogenase activity	malic enzyme activity
GO:0004459	3	GO:0004473	3	9	0.0128571428571429	2.61188111790574e-23	2.29761070726192	L-lactate dehydrogenase activity	malate dehydrogenase (decarboxylating) (NADP+) activity
GO:0055064	5	GO:0090188	5	9	0.0129081632653061	2.71001666804907e-23	2.29751582432585	chloride ion homeostasis	negative regulation of pancreatic juice secretion
GO:0001682	12	GO:0043527	4	11	0.0957142857142857	1.41741242326378e-19	2.29743554851149	tRNA 5'-leader removal	tRNA methyltransferase complex
GO:0004339	2	GO:0005980	9	10	0.0543877551020408	5.93990819273897e-20	2.29734323797228	glucan 1,4-alpha-glucosidase activity	glycogen catabolic process
GO:0006171	9	GO:0098921	3	9	0.0133928571428571	3.77451898310596e-23	2.29661505835238	cAMP biosynthetic process	retrograde trans-synaptic signaling by endocannabinoid
GO:0004459	3	GO:0008948	4	9	0.013469387755102	3.97286014075312e-23	2.29647293491178	L-lactate dehydrogenase activity	oxaloacetate decarboxylase activity
GO:0030259	7	GO:0042355	8	12	0.137908163265306	8.69917692768534e-20	2.29629209102196	lipid glycosylation	L-fucose catabolic process
GO:0015247	2	GO:0090556	7	9	0.0138775510204082	5.19551441539658e-23	2.29571541578682	aminophospholipid flippase activity	phosphatidylserine floppase activity
GO:0004016	10	GO:0098921	3	9	0.0141581632653061	6.21964557805448e-23	2.2951950824599	adenylate cyclase activity	retrograde trans-synaptic signaling by endocannabinoid
GO:0008118	2	GO:0036065	8	10	0.0557142857142857	7.54936731977999e-20	2.29511817563958	N-acetyllactosaminide alpha-2,3-sialyltransferase activity	fucosylation
GO:0034066	2	GO:1990877	10	10	0.0557142857142857	7.54936731977999e-20	2.29511817563958	Ric1-Rgp1 guanyl-nucleotide exchange factor complex	FNIP-folliculin RagC/D GAP
GO:0006171	9	GO:0038171	3	9	0.0142857142857143	6.74172733259261e-23	2.29495869133196	cAMP biosynthetic process	cannabinoid signaling pathway
GO:0004949	3	GO:0006171	9	9	0.0142857142857143	6.74172733259261e-23	2.29495869133196	cannabinoid receptor activity	cAMP biosynthetic process
GO:0016199	4	GO:0048495	6	9	0.0145408163265306	7.90410942859108e-23	2.2944861413508	axon midline choice point recognition	Roundabout binding
GO:0045823	8	GO:1903278	5	10	0.0563265306122449	8.41653410598095e-20	2.29409353410303	positive regulation of heart contraction	positive regulation of sodium ion export across plasma membrane
GO:0004016	10	GO:0038171	3	9	0.0151020408163265	1.1108496185429e-22	2.29344761977558	adenylate cyclase activity	cannabinoid signaling pathway
GO:0004016	10	GO:0004949	3	9	0.0151020408163265	1.1108496185429e-22	2.29344761977558	adenylate cyclase activity	cannabinoid receptor activity
GO:0010466	7	GO:0036021	5	9	0.0155102040816327	1.41166812517445e-22	2.29269326935866	negative regulation of peptidase activity	endolysosome lumen
GO:0090556	7	GO:0140351	3	9	0.0156122448979592	1.49734996220278e-22	2.29250480494989	phosphatidylserine floppase activity	glycosylceramide flippase activity
GO:0036396	8	GO:0070925	5	10	0.0573979591836735	1.01518442681447e-19	2.29230390616289	RNA N6-methyladenosine methyltransferase complex	organelle assembly
GO:0019441	5	GO:0042427	3	10	0.0575	1.03328140407212e-19	2.29213369674246	L-tryptophan catabolic process to kynurenine	serotonin biosynthetic process
GO:0002866	2	GO:0006171	9	9	0.0160714285714286	1.94288013913463e-22	2.29165732391984	positive regulation of acute inflammatory response to antigenic stimulus	cAMP biosynthetic process
GO:0000177	12	GO:2000772	4	11	0.0996428571428572	2.19834952776876e-19	2.29144018137743	cytoplasmic exosome (RNase complex)	regulation of cellular senescence
GO:0016167	5	GO:0097021	5	9	0.0165816326530612	2.57277544537719e-22	2.29071684462046	glial cell-derived neurotrophic factor receptor activity	lymphocyte migration into lymphoid organs
GO:0006171	9	GO:0014063	3	9	0.0169642857142857	3.15810770512847e-22	2.29001228895274	cAMP biosynthetic process	negative regulation of serotonin secretion
GO:0031402	8	GO:1903278	5	10	0.0587755102040816	1.28528925920132e-19	2.29000946079884	sodium ion binding	positive regulation of sodium ion export across plasma membrane
GO:0002866	2	GO:0004016	10	9	0.0169897959183673	3.20103352449154e-22	2.28996534303359	positive regulation of acute inflammatory response to antigenic stimulus	adenylate cyclase activity
GO:0015311	3	GO:0050803	5	9	0.017015306122449	3.24447696974727e-22	2.28991840016953	monoamine:proton antiporter activity	regulation of synapse structure or activity
GO:0000814	3	GO:0046761	7	11	0.100714285714286	2.47038383183601e-19	2.28981369247988	ESCRT II complex	viral budding from plasma membrane
GO:0051610	7	GO:0140788	3	9	0.0174489795918367	4.06768791125927e-22	2.28912083852296	serotonin uptake	L-glutamate uniporter activity
GO:0004470	3	GO:0006089	4	9	0.0176785714285714	4.57458915149515e-22	2.28869895673662	malic enzyme activity	lactate metabolic process
GO:0004473	3	GO:0006089	4	9	0.0176785714285714	4.57458915149515e-22	2.28869895673662	malate dehydrogenase (decarboxylating) (NADP+) activity	lactate metabolic process
GO:0009156	3	GO:0047631	3	9	0.0177551020408163	4.74716773906455e-22	2.28855838428749	ribonucleoside monophosphate biosynthetic process	ADP-ribose diphosphatase activity
GO:0004749	3	GO:0047631	3	9	0.0177551020408163	4.74716773906455e-22	2.28855838428749	ribose phosphate diphosphokinase activity	ADP-ribose diphosphatase activity
GO:0016941	3	GO:0051427	4	9	0.017780612244898	4.81734898654222e-22	2.28851153289135	natriuretic peptide receptor activity	hormone receptor binding
GO:0006171	9	GO:0033004	4	9	0.0178571428571429	5.00686127190674e-22	2.28837099695809	cAMP biosynthetic process	negative regulation of mast cell activation
GO:0004016	10	GO:0014063	3	9	0.0179336734693878	5.20296872173814e-22	2.28823048839931	adenylate cyclase activity	negative regulation of serotonin secretion
GO:0006089	4	GO:0008948	4	9	0.0185204081632653	6.94790033747837e-22	2.2871541644155	lactate metabolic process	oxaloacetate decarboxylase activity
GO:0008290	4	GO:0051694	5	9	0.0185204081632653	6.94790033747837e-22	2.2871541644155	F-actin capping protein complex	pointed-end actin filament capping
GO:0030497	5	GO:0036109	7	10	0.0606887755102041	1.7675247831443e-19	2.28683479006228	fatty acid elongation	alpha-linolenic acid metabolic process
GO:0030719	5	GO:0034584	5	9	0.0187755102040816	7.8564188572252e-22	2.28668669792228	P granule organization	piRNA binding
GO:0070198	9	GO:0090656	8	11	0.10280612244898	3.09128566055711e-19	2.28664869747911	protein localization to chromosome, telomeric region	t-circle formation
GO:0004016	10	GO:0033004	4	9	0.0188775510204082	8.2484035515181e-22	2.28649979611519	adenylate cyclase activity	negative regulation of mast cell activation
GO:0034366	7	GO:0055090	3	10	0.0610204081632653	1.86595846482454e-19	2.28628593177787	spherical high-density lipoprotein particle	acylglycerol homeostasis
GO:0004735	3	GO:0010133	3	9	0.019234693877551	9.7420634848291e-22	2.28584602088521	pyrroline-5-carboxylate reductase activity	proline catabolic process to glutamate
GO:0006555	6	GO:0046655	9	11	0.10375	3.41526193584304e-19	2.28522512402423	methionine metabolic process	folic acid metabolic process
GO:0005219	3	GO:0033018	6	9	0.0197704081632653	1.24925420597365e-21	2.28486646769841	ryanodine-sensitive calcium-release channel activity	sarcoplasmic reticulum lumen
GO:0006546	3	GO:0035999	6	10	0.0620408163265306	2.20050947633088e-19	2.28459975167291	glycine catabolic process	tetrahydrofolate interconversion
GO:0019464	3	GO:0035999	6	10	0.0620408163265306	2.20050947633088e-19	2.28459975167291	glycine decarboxylation via glycine cleavage system	tetrahydrofolate interconversion
GO:0005960	3	GO:0035999	6	10	0.0620408163265306	2.20050947633088e-19	2.28459975167291	glycine cleavage complex	tetrahydrofolate interconversion
GO:0005313	10	GO:0015311	3	9	0.0199489795918367	1.35433621155778e-21	2.28454024534294	L-glutamate transmembrane transporter activity	monoamine:proton antiporter activity
GO:0009048	6	GO:0016556	7	10	0.0626785714285714	2.43605689544225e-19	2.28354788715621	dosage compensation by inactivation of X chromosome	mRNA modification
GO:0006171	9	GO:0045759	4	9	0.0205357142857143	1.7571115945975e-21	2.28346940944291	cAMP biosynthetic process	negative regulation of action potential
GO:0004526	10	GO:0098795	1	10	0.063265306122449	2.6571577101607e-19	2.28258152460552	ribonuclease P activity	global gene silencing by mRNA cleavage
GO:0015311	3	GO:0044341	7	9	0.0211224489795918	2.26297711309976e-21	2.28240016083608	monoamine:proton antiporter activity	sodium-dependent phosphate transport
GO:0005436	7	GO:0015311	3	9	0.0211224489795918	2.26297711309976e-21	2.28240016083608	sodium:phosphate symporter activity	monoamine:proton antiporter activity
GO:0034380	3	GO:0051006	7	10	0.0633928571428571	2.72657795463177e-19	2.2823716169886	high-density lipoprotein particle assembly	positive regulation of lipoprotein lipase activity
GO:0006171	9	GO:0033602	2	9	0.0214285714285714	2.57514136929607e-21	2.28184292054537	cAMP biosynthetic process	negative regulation of dopamine secretion
GO:1903288	3	GO:1903416	3	9	0.0214540816326531	2.59722118611738e-21	2.28179650327947	positive regulation of potassium ion import across plasma membrane	response to glycoside
GO:0004016	10	GO:0045759	4	9	0.0217091836734694	2.89430224862425e-21	2.28133249482372	adenylate cyclase activity	negative regulation of action potential
GO:1990408	6	GO:2001214	8	10	0.0645408163265306	3.25916382428411e-19	2.28048519206227	calcitonin gene-related peptide receptor signaling pathway	positive regulation of vasculogenesis
GO:0016199	4	GO:0048846	10	10	0.0650510204081633	3.52453191680437e-19	2.2796483618983	axon midline choice point recognition	axon extension involved in axon guidance
GO:0004016	10	GO:0033602	2	9	0.0226530612244898	4.24156062741438e-21	2.27961825410839	adenylate cyclase activity	negative regulation of dopamine secretion
GO:0008331	11	GO:0036477	6	11	0.1075	5.02986229429282e-19	2.27959689635267	high voltage-gated calcium channel activity	somatodendritic compartment
GO:0006287	9	GO:0072572	6	10	0.0652040816326531	3.60784389064829e-19	2.2793975020382	base-excision repair, gap-filling	poly-ADP-D-ribose binding
GO:0042813	12	GO:0090272	1	10	0.0653061224489796	3.66436358291665e-19	2.27923031058527	Wnt receptor activity	negative regulation of fibroblast growth factor production
GO:0006537	4	GO:0019240	4	10	0.0654336734693878	3.73613307222971e-19	2.27902137574805	glutamate biosynthetic process	citrulline biosynthetic process
GO:0006896	8	GO:0030124	4	11	0.107984693877551	5.28268092973252e-19	2.27887263265727	Golgi to vacuole transport	AP-4 adaptor complex
GO:0034098	7	GO:1904153	9	13	0.192984693877551	6.91396757058252e-20	2.27877151448041	VCP-NPL4-UFD1 AAA ATPase complex	negative regulation of retrograde protein transport, ER to cytosol
GO:0150060	3	GO:1990410	4	9	0.0232142857142857	5.28399259947153e-21	2.27860090376027	amylin receptor 2 signaling pathway	adrenomedullin receptor signaling pathway
GO:0008048	5	GO:0022400	8	9	0.023469387755102	5.82881708189212e-21	2.27813894567824	calcium sensitive guanylate cyclase activator activity	regulation of opsin-mediated signaling pathway
GO:0000958	2	GO:0071051	7	10	0.0665816326530612	4.44120390973249e-19	2.27714368049143	mitochondrial mRNA catabolic process	poly(A)-dependent snoRNA 3'-end processing
GO:0000962	2	GO:0071051	7	10	0.0665816326530612	4.44120390973249e-19	2.27714368049143	positive regulation of mitochondrial RNA catabolic process	poly(A)-dependent snoRNA 3'-end processing
GO:0045025	2	GO:0071051	7	10	0.0665816326530612	4.44120390973249e-19	2.27714368049143	mitochondrial degradosome	poly(A)-dependent snoRNA 3'-end processing
GO:0000467	6	GO:0000958	2	10	0.0673214285714286	4.95675590651519e-19	2.27593619496645	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	mitochondrial mRNA catabolic process
GO:0000467	6	GO:0000962	2	10	0.0673214285714286	4.95675590651519e-19	2.27593619496645	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	positive regulation of mitochondrial RNA catabolic process
GO:0000467	6	GO:0045025	2	10	0.0673214285714286	4.95675590651519e-19	2.27593619496645	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	mitochondrial degradosome
GO:0016183	5	GO:0030124	4	10	0.0676530612244898	5.20484785871998e-19	2.27539556378229	synaptic vesicle coating	AP-4 adaptor complex
GO:0006171	9	GO:0060259	8	9	0.025	1.02784240467533e-20	2.27537339269162	cAMP biosynthetic process	regulation of feeding behavior
GO:0045294	5	GO:0045295	7	10	0.0677295918367347	5.26366082e-19	2.27527086026042	alpha-catenin binding	gamma-catenin binding
GO:0004459	3	GO:0006108	6	9	0.0251020408163265	1.06612434484755e-20	2.27518939893461	L-lactate dehydrogenase activity	malate metabolic process
GO:0005602	3	GO:2000427	3	9	0.0252295918367347	1.11294042077557e-20	2.27495947271571	complement component C1 complex	positive regulation of apoptotic cell clearance
GO:0062167	3	GO:2000427	3	9	0.0252295918367347	1.11294042077557e-20	2.27495947271571	complement component C1q complex	positive regulation of apoptotic cell clearance
GO:0033693	3	GO:0098971	6	9	0.0252551020408163	1.12592357713613e-20	2.27491349626518	neurofilament bundle assembly	anterograde dendritic transport of neurotransmitter receptor complex
GO:0016263	3	GO:0048729	3	9	0.0252551020408163	1.12308069960531e-20	2.27491349626518	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity	tissue morphogenesis
